Genus	Sample	SubPathway	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples
5	NoAbx6wkrec38	00260 Glycine, serine and threonine metabolism	12.5319865319865	343.666666666689	4306.82603815965	0.000127700901932472	4.00994054197586e-06
5	NoAbx6wkrec40	00260 Glycine, serine and threonine metabolism	11.9581589958159	181.833333333303	2174.39191073883	7.04995593778524e-05	2.02450300981782e-06
5	NoAbx6wkrec42	00260 Glycine, serine and threonine metabolism	11.9030837004405	321.333333333203	3824.85756240667	0.00010883295480742	3.56119594125314e-06
6	Cef6wkrec14	00260 Glycine, serine and threonine metabolism	11.4705882352941	154	1766.47058823529	3.01614904248308e-05	1.64470121737247e-06
6	Cef6wkrec15	00260 Glycine, serine and threonine metabolism	11.3130434782609	234.25	2650.08043478261	4.78614108409635e-05	2.4674005591999e-06
6	Cef6wkrec16	00260 Glycine, serine and threonine metabolism	11.247619047619	149.58333333336	1682.45634920665	2.99019358144853e-05	1.56647839151435e-06
6	NoAbx35	00260 Glycine, serine and threonine metabolism	11.8220338983051	297.99999999996	3522.96610169444	8.94086023243638e-05	3.28011497887845e-06
6	NoAbx6wkrec37	00260 Glycine, serine and threonine metabolism	11.3793103448276	189.5	2156.37931034483	5.80134706627385e-05	2.00773208479175e-06
6	NoAbx6wkrec38	00260 Glycine, serine and threonine metabolism	11.411214953271	103	1175.35514018692	3.48502377767207e-05	1.09433355006584e-06
6	NoAbx6wkrec41	00260 Glycine, serine and threonine metabolism	11.9906542056075	101.083333333332	1212.05529595014	3.24306659314852e-05	1.12850382794283e-06
6	NoAbx6wkrec43	00260 Glycine, serine and threonine metabolism	11.5423728813559	65.5	756.025423728814	2.16161119725361e-05	7.03909786583831e-07
6	NoAbx6wkrec44	00260 Glycine, serine and threonine metabolism	11.3739130434783	149	1694.71304347826	5.09250038457673e-05	1.57789018638019e-06
5	Cef2dayrec21	00260 Glycine, serine and threonine metabolism	10	2.999999999997	29.99999999997	2.13952656223103e-06	2.79319887065975e-08
Oscillospira	Cef6wkrec13	00260 Glycine, serine and threonine metabolism	11.2131147540984	64.25	720.44262295082	1.78308313854799e-05	6.70779840267797e-07
Oscillospira	Cef6wkrec14	00260 Glycine, serine and threonine metabolism	10.8837209302326	74.25	808.116279069767	1.37981303372066e-05	7.52409826020564e-07
Oscillospira	Cef6wkrec15	00260 Glycine, serine and threonine metabolism	12	67.5	810	1.46288928714576e-05	7.54163695078887e-07
Oscillospira	Cef6wkrec16	00260 Glycine, serine and threonine metabolism	12	67.5	810	1.43959562583327e-05	7.54163695078887e-07
Oscillospira	Cef6wkrec19	00260 Glycine, serine and threonine metabolism	10.8	63.75	688.5	1.19461779113628e-05	6.41039140817054e-07
Oscillospira	Cef6wkrec20	00260 Glycine, serine and threonine metabolism	11.4545454545455	53.25	609.954545454545	9.90567268342774e-06	5.67908115839707e-07
Oscillospira	NoAbx35	00260 Glycine, serine and threonine metabolism	12	40.5	486	1.23340899331224e-05	4.52498217047332e-07
Oscillospira	NoAbx36	00260 Glycine, serine and threonine metabolism	11.4545454545455	189.5	2170.63636363636	6.57012300636052e-05	2.02100634650938e-06
Oscillospira	NoAbx6wkrec38	00260 Glycine, serine and threonine metabolism	11.2131147540984	69	773.704918032787	2.29409813600448e-05	7.20370567758412e-07
Oscillospira	NoAbx6wkrec39	00260 Glycine, serine and threonine metabolism	12	60.75	729	1.86137563143679e-05	6.78747325570998e-07
Oscillospira	NoAbx6wkrec40	00260 Glycine, serine and threonine metabolism	11.6619718309859	71.75	836.746478873239	2.71295426460121e-05	7.79066439939864e-07
Oscillospira	NoAbx6wkrec41	00260 Glycine, serine and threonine metabolism	11.6129032258065	60.5	702.58064516129	1.87987778027006e-05	6.54149154871292e-07
Ruminococcus	Cef6wkrec14	00260 Glycine, serine and threonine metabolism	6.8	52	353.6	6.03752085387089e-06	3.29225040222092e-07
Ruminococcus	Cef6wkrec15	00260 Glycine, serine and threonine metabolism	6	48	288	5.2013841320738e-06	2.68147091583604e-07
Ruminococcus	Cef6wkrec16	00260 Glycine, serine and threonine metabolism	6	36	216	3.83892166888873e-06	2.01110318687703e-07
Ruminococcus	NoAbx31	00260 Glycine, serine and threonine metabolism	6.8	86	584.8	1.65807112077932e-05	5.44487566521152e-07
Ruminococcus	NoAbx34	00260 Glycine, serine and threonine metabolism	6.61538461538461	94	621.846153846154	1.52748210904768e-05	5.78979991549641e-07
Ruminococcus	NoAbx36	00260 Glycine, serine and threonine metabolism	6	48	288	8.71723821424388e-06	2.68147091583604e-07
Ruminococcus	NoAbx6wkrec39	00260 Glycine, serine and threonine metabolism	7.14285714285714	86	614.285714285714	1.56847250934317e-05	5.71940721135664e-07
Ruminococcus	Cef6wkrec18	00260 Glycine, serine and threonine metabolism	6.8	86	584.8	1.09325086256775e-05	5.44487566521152e-07
Ruminococcus	NoAbx33	00260 Glycine, serine and threonine metabolism	8	112	896	2.23156375939069e-05	8.3423539603788e-07
Ruminococcus	NoAbx35	00260 Glycine, serine and threonine metabolism	7.14285714285714	60	428.571428571429	1.08766225159809e-05	3.99028410094649e-07
Ruminococcus	NoAbx6wkrec38	00260 Glycine, serine and threonine metabolism	8	56	448	1.32835651031296e-05	4.1711769801894e-07
Oscillospira	Cef6wkrec17	00260 Glycine, serine and threonine metabolism	11.6129032258065	101	1172.90322580645	2.01908287457934e-05	1.09205065523968e-06
Oscillospira	Cef6wkrec18	00260 Glycine, serine and threonine metabolism	11.2131147540984	86.75	972.737704918033	1.81847868494154e-05	9.05683286275974e-07
Oscillospira	NoAbx29	00260 Glycine, serine and threonine metabolism	12	24.75	297	9.67994530193245e-06	2.76526688195592e-07
Oscillospira	NoAbx31	00260 Glycine, serine and threonine metabolism	11.3142857142857	55.75	630.771428571429	1.78841294378762e-05	5.87290013977305e-07
Oscillospira	NoAbx32	00260 Glycine, serine and threonine metabolism	12	31.5	378	1.08433410457456e-05	3.5194305770348e-07
Oscillospira	NoAbx33	00260 Glycine, serine and threonine metabolism	11.0769230769231	64	708.923076923077	1.76563286457286e-05	6.60054379282718e-07
Oscillospira	NoAbx34	00260 Glycine, serine and threonine metabolism	11.5471698113208	29	334.867924528302	8.22558377899781e-06	3.11784236204521e-07
Oscillospira	NoAbx6wkrec37	00260 Glycine, serine and threonine metabolism	11.6129032258065	53.5	621.290322580645	1.6714688241148e-05	5.78462475795275e-07
Oscillospira	NoAbx6wkrec42	00260 Glycine, serine and threonine metabolism	12	42.75	513	1.45969633915142e-05	4.77637006883295e-07
Oscillospira	NoAbx6wkrec44	00260 Glycine, serine and threonine metabolism	11.3142857142857	56.5	639.257142857143	1.9209253497937e-05	5.95190776497179e-07
Oscillospira	Cef2dayrec28	00260 Glycine, serine and threonine metabolism	12	2.25	27	1.87247550641669e-06	2.51387898359629e-08
Oscillospira	NoAbx6wkrec43	00260 Glycine, serine and threonine metabolism	11.2131147540984	176.5	1979.11475409836	5.65864120284318e-05	1.84268703201971e-06
7	NoAbx6wkrec41	00260 Glycine, serine and threonine metabolism	9.04411764705882	38.683333333336	349.856617647083	9.36102761049167e-06	3.25739703101883e-07
6	NoAbx6wkrec39	00260 Glycine, serine and threonine metabolism	12.1685393258427	121.250000000004	1475.43539325848	3.7672695291779e-05	1.37372815806171e-06
7	Cef6wkrec14	00260 Glycine, serine and threonine metabolism	9.77142857142857	66.75	652.242857142857	1.11366794451028e-05	6.07281337323046e-07
7	Cef6wkrec18	00260 Glycine, serine and threonine metabolism	10	58.66666666664	586.6666666664	1.09674049140354e-05	5.46225556929316e-07
7	NoAbx33	00260 Glycine, serine and threonine metabolism	9.2156862745098	36.416666666664	335.604575163374	8.3585157078158e-06	3.12470106778506e-07
7	NoAbx6wkrec43	00260 Glycine, serine and threonine metabolism	8	33.333333333328	266.666666666624	7.62447444899202e-06	2.48284344058853e-07
3	Cef6wkrec13	00260 Glycine, serine and threonine metabolism	8	39.66666666669	317.33333333352	7.85394558762597e-06	2.95458369430256e-07
3	NoAbx29	00260 Glycine, serine and threonine metabolism	8	14	112	3.65034974348968e-06	1.04279424504735e-07
3	NoAbx31	00260 Glycine, serine and threonine metabolism	8	42	336	9.52653721925192e-06	3.12838273514205e-07
3	NoAbx32	00260 Glycine, serine and threonine metabolism	8	30.33333333331	242.66666666648	6.96115721454738e-06	2.25938753093419e-07
3	NoAbx33	00260 Glycine, serine and threonine metabolism	8	53.66666666669	429.33333333352	1.06929096804184e-05	3.99737793934991e-07
3	NoAbx34	00260 Glycine, serine and threonine metabolism	8	58.33333333331	466.66666666648	1.14630440312785e-05	4.34497602102888e-07
3	NoAbx35	00260 Glycine, serine and threonine metabolism	8	42	336	8.52727205252905e-06	3.12838273514205e-07
3	NoAbx36	00260 Glycine, serine and threonine metabolism	8	46.66666666669	373.33333333352	1.13001236110625e-05	3.47598081682624e-07
3	NoAbx6wkrec37	00260 Glycine, serine and threonine metabolism	8	102.6666666669	821.3333333352	2.20964822882442e-05	7.64715779703128e-07
3	NoAbx6wkrec38	00260 Glycine, serine and threonine metabolism	8	72.3333333331	578.6666666648	1.71579382581537e-05	5.38777026606059e-07
3	NoAbx6wkrec39	00260 Glycine, serine and threonine metabolism	8	79.3333333331	634.6666666648	1.62051175228405e-05	5.90916738858427e-07
3	NoAbx6wkrec40	00260 Glycine, serine and threonine metabolism	8	32.66666666669	261.33333333352	8.47312058132998e-06	2.43318657177889e-07
3	NoAbx6wkrec41	00260 Glycine, serine and threonine metabolism	8	109.6666666669	877.3333333352	2.34745925693482e-05	8.16855491955495e-07
3	NoAbx6wkrec42	00260 Glycine, serine and threonine metabolism	8	30.33333333331	242.66666666648	6.90486637362842e-06	2.25938753093419e-07
3	NoAbx6wkrec43	00260 Glycine, serine and threonine metabolism	8	39.66666666669	317.33333333352	9.07312459430729e-06	2.95458369430256e-07
3	NoAbx6wkrec44	00260 Glycine, serine and threonine metabolism	8	53.66666666669	429.33333333352	1.29011821412856e-05	3.99737793934991e-07
8	Cef2dayrec25	00260 Glycine, serine and threonine metabolism	14	282.8	3959.2	0.000214973303228239	3.68627765624238e-06
8	Cef2dayrec26	00260 Glycine, serine and threonine metabolism	14	406	5684	0.000279783895654153	5.2921807936153e-06
rc4-4	Cef6wkrec13	00260 Glycine, serine and threonine metabolism	11	10	110	2.72248113856622e-06	1.02417291924293e-07
rc4-4	NoAbx29	00260 Glycine, serine and threonine metabolism	11	5	55	1.79258246332082e-06	5.12086459621466e-08
rc4-4	NoAbx31	00260 Glycine, serine and threonine metabolism	11	3.33333333333	36.66666666663	1.03960227590939e-06	3.41390973080636e-08
rc4-4	NoAbx32	00260 Glycine, serine and threonine metabolism	11	6.66666666667	73.33333333337	2.10364641099226e-06	6.82781946162297e-08
rc4-4	NoAbx33	00260 Glycine, serine and threonine metabolism	11	10	110	2.73964300818054e-06	1.02417291924293e-07
rc4-4	NoAbx34	00260 Glycine, serine and threonine metabolism	11	8.33333333333	91.66666666663	2.25166936328685e-06	8.53477432702102e-08
rc4-4	NoAbx36	00260 Glycine, serine and threonine metabolism	11	5	55	1.66475035341463e-06	5.12086459621466e-08
rc4-4	NoAbx6wkrec37	00260 Glycine, serine and threonine metabolism	11	6.66666666667	73.33333333337	1.97290020430402e-06	6.82781946162297e-08
rc4-4	NoAbx6wkrec38	00260 Glycine, serine and threonine metabolism	11	8.33333333333	91.66666666663	2.717991371547e-06	8.53477432702102e-08
rc4-4	NoAbx6wkrec39	00260 Glycine, serine and threonine metabolism	11	10	110	2.80866007487033e-06	1.02417291924293e-07
rc4-4	NoAbx6wkrec40	00260 Glycine, serine and threonine metabolism	11	10	110	3.56649208142461e-06	1.02417291924293e-07
rc4-4	NoAbx6wkrec41	00260 Glycine, serine and threonine metabolism	11	5	55	1.47162149465585e-06	5.12086459621466e-08
rc4-4	NoAbx6wkrec42	00260 Glycine, serine and threonine metabolism	11	8.33333333333	91.66666666663	2.60829430322598e-06	8.53477432702102e-08
rc4-4	NoAbx6wkrec44	00260 Glycine, serine and threonine metabolism	11	8.33333333333	91.66666666663	2.75452258451133e-06	8.53477432702102e-08
Lactobacillus	NoAbx29	00260 Glycine, serine and threonine metabolism	7	1.000000000002	7.000000000014	2.28146858968561e-07	6.51746403155897e-09
[Ruminococcus]	Cef6wkrec13	00260 Glycine, serine and threonine metabolism	10	32	320	7.91994513037447e-06	2.97941212870671e-07
[Ruminococcus]	Cef6wkrec14	00260 Glycine, serine and threonine metabolism	10	80	800	1.36595494431468e-05	7.44853032176678e-07
[Ruminococcus]	Cef6wkrec15	00260 Glycine, serine and threonine metabolism	10	8	80	1.44482892557606e-06	7.44853032176678e-08
[Ruminococcus]	Cef6wkrec16	00260 Glycine, serine and threonine metabolism	10	48	480	8.53093704197495e-06	4.46911819306007e-07
[Ruminococcus]	Cef6wkrec17	00260 Glycine, serine and threonine metabolism	10	40	400	6.88576117843338e-06	3.72426516088339e-07
[Ruminococcus]	Cef6wkrec18	00260 Glycine, serine and threonine metabolism	10	40	400	7.47777607775478e-06	3.72426516088339e-07
[Ruminococcus]	Cef6wkrec19	00260 Glycine, serine and threonine metabolism	10	32	320	5.55232669809163e-06	2.97941212870671e-07
[Ruminococcus]	Cef6wkrec20	00260 Glycine, serine and threonine metabolism	10	16	160	2.59840285011295e-06	1.48970606435336e-07
[Ruminococcus]	NoAbx29	00260 Glycine, serine and threonine metabolism	10	32	320	1.04295706956848e-05	2.97941212870671e-07
[Ruminococcus]	NoAbx32	00260 Glycine, serine and threonine metabolism	10	24	240	6.88466098142578e-06	2.23455909653003e-07
[Ruminococcus]	NoAbx34	00260 Glycine, serine and threonine metabolism	10	16	160	3.93018652501135e-06	1.48970606435336e-07
[Ruminococcus]	NoAbx35	00260 Glycine, serine and threonine metabolism	10	72	720	1.8272725826848e-05	6.7036772895901e-07
[Ruminococcus]	NoAbx6wkrec37	00260 Glycine, serine and threonine metabolism	10	8	80	2.15225476833059e-06	7.44853032176678e-08
[Ruminococcus]	NoAbx6wkrec40	00260 Glycine, serine and threonine metabolism	10	24	240	7.78143726856279e-06	2.23455909653003e-07
[Ruminococcus]	NoAbx6wkrec43	00260 Glycine, serine and threonine metabolism	10	48	480	1.37240540081878e-05	4.46911819306007e-07
[Ruminococcus]	NoAbx6wkrec44	00260 Glycine, serine and threonine metabolism	10	72	720	2.16355228456249e-05	6.7036772895901e-07
Coprococcus	Cef6wkrec14	00260 Glycine, serine and threonine metabolism	10	6.000000000003	60.00000000003	1.02446620823652e-06	5.58639774132788e-08
Coprococcus	Cef6wkrec17	00260 Glycine, serine and threonine metabolism	12.1052631578947	14.666666666697	177.54385964949	3.05631154060921e-06	1.65305102755342e-07
Coprococcus	Cef6wkrec18	00260 Glycine, serine and threonine metabolism	12.1052631578947	16.333333333297	197.719298245174	3.69625159632056e-06	1.84089773522204e-07
Coprococcus	Cef6wkrec19	00260 Glycine, serine and threonine metabolism	12.1052631578947	15.3333333333	185.614035087316	3.22059300798694e-06	1.72818971061669e-07
Coprococcus	Cef6wkrec20	00260 Glycine, serine and threonine metabolism	12.1052631578947	12.666666666673	153.33333333341	2.49013606469282e-06	1.42763497833935e-07
[Ruminococcus]	NoAbx33	00260 Glycine, serine and threonine metabolism	10	56	560	1.39472734961918e-05	5.21397122523675e-07
[Ruminococcus]	NoAbx6wkrec39	00260 Glycine, serine and threonine metabolism	10	8	80	2.04266187263297e-06	7.44853032176678e-08
[Ruminococcus]	NoAbx31	00260 Glycine, serine and threonine metabolism	10	40	400	1.13411157372047e-05	3.72426516088339e-07
[Ruminococcus]	NoAbx6wkrec41	00260 Glycine, serine and threonine metabolism	10	64	640	1.71243228469045e-05	5.95882425741343e-07
[Ruminococcus]	NoAbx6wkrec42	00260 Glycine, serine and threonine metabolism	10	32	320	9.10531829490162e-06	2.97941212870671e-07
8	Cef2dayrec25	00650 Butanoate metabolism	9	181.8	1636.2	8.88410079667721e-05	1.52341066405935e-06
8	Cef2dayrec26	00650 Butanoate metabolism	9	261	2349	0.000115624977285645	2.18707471572877e-06
5	Cef6wkrec14	00640 Propanoate metabolism	5.712	376.00000000001	2147.71200000006	3.66709728170506e-05	1.99966224430285e-06
5	Cef6wkrec15	00640 Propanoate metabolism	5.67883211678832	340.66666666663	1934.58880778568	3.49393733573056e-05	1.80123042436779e-06
5	Cef6wkrec16	00640 Propanoate metabolism	5.74074074074074	359.333333333313	2062.83950617272	3.66624040726213e-05	1.92064032633324e-06
5	Cef6wkrec18	00640 Propanoate metabolism	5.696	307.333333333323	1750.57066666661	3.2725938634047e-05	1.62989733638271e-06
5	Cef6wkrec20	00640 Propanoate metabolism	5.78125	419.999999999904	2428.12499999944	3.94327932526816e-05	2.26074533594198e-06
5	NoAbx6wkrec37	00640 Propanoate metabolism	5.52293577981651	141.333333333315	780.574923547299	2.09999512655495e-05	7.26766998306606e-07
5	NoAbx6wkrec39	00640 Propanoate metabolism	5.65354330708661	181.166666666664	1024.23359580051	2.61520364351433e-05	9.5362937436154e-07
5	NoAbx29	00640 Propanoate metabolism	5.55140186915888	108.333333333335	601.401869158888	1.96011353465925e-05	5.59945007249649e-07
5	NoAbx34	00640 Propanoate metabolism	5.70769230769231	209.999999999988	1198.61538461532	2.94423877080401e-05	1.11599037955542e-06
5	NoAbx36	00640 Propanoate metabolism	5.40425531914894	96.666666666647	522.411347517624	1.58124450074141e-05	4.86399595302509e-07
5	NoAbx6wkrec43	00640 Propanoate metabolism	5.6	133.833333333326	749.466666666626	2.14285854388943e-05	6.9780314897748e-07
5	NoAbx6wkrec44	00640 Propanoate metabolism	5.27906976744186	78.666666666631	415.286821705238	1.24790937756814e-05	3.86659560462703e-07
5	Cef6wkrec13	00640 Propanoate metabolism	5.58928571428571	195.666666666661	1093.63690476187	2.70673258695831e-05	1.01824845576525e-06
5	Cef6wkrec17	00640 Propanoate metabolism	5.75	363.66666666667	2091.08333333335	3.59967510938397e-05	1.94693720170933e-06
5	Cef6wkrec19	00640 Propanoate metabolism	5.63779527559055	382.666666666613	2157.39632545901	3.7433028800659e-05	2.00867899328121e-06
5	NoAbx6wkrec41	00640 Propanoate metabolism	5.65454545454545	128.33333333323	725.666666666082	1.94164848112922e-05	6.75643771269718e-07
6	Cef6wkrec13	00640 Propanoate metabolism	4.42857142857143	43.5	192.642857142857	4.76787768228124e-06	1.79363270337545e-07
6	Cef6wkrec17	00640 Propanoate metabolism	4.20689655172414	31.916666666668	134.270114942534	2.31137986223773e-06	1.25014377807072e-07
6	Cef6wkrec18	00640 Propanoate metabolism	4.21212121212121	63.33333333332	266.767676767621	4.98707237912783e-06	2.48378391158863e-07
6	NoAbx29	00640 Propanoate metabolism	4.475	33.583333333332	150.285416666661	4.89816368017308e-06	1.39925685370122e-07
6	NoAbx31	00640 Propanoate metabolism	4.54054054054054	36.750000000004	166.864864864883	4.73108436226413e-06	1.5536225069795e-07
6	NoAbx32	00640 Propanoate metabolism	4.56666666666667	38.833333333334	177.338888888892	5.08715887009482e-06	1.65114261389668e-07
6	NoAbx33	00640 Propanoate metabolism	4.62790697674419	43.083333333336	199.385658914741	4.96586842161127e-06	1.85641265768987e-07
6	NoAbx34	00640 Propanoate metabolism	4.56410256410256	33.249999999998	151.756410256401	3.72769374171126e-06	1.4129527791466e-07
6	NoAbx36	00640 Propanoate metabolism	4.79310344827586	18.083333333332	86.6752873563155	2.62350391379529e-06	8.07004382526706e-08
6	NoAbx6wkrec40	00640 Propanoate metabolism	4.46341463414634	35.999999999988	160.682926829215	5.2097671468775e-06	1.49606456584705e-07
